seed,rules:+...
961794,lpt:stpt:lct
961794,lpt:stpt:swt
961794,lpt:stpt:lwt
961794,lpt:stpt:ltwr
961794,lpt:stpt:mtwr
961794,lpt:ltpt:sps
961794,lpt:ltpt:lps
961794,lpt:ltpt:ect
961794,lpt:ltpt:lct
961794,lpt:ltpt:swt
961794,lpt:ltpt:lwt
961794,lpt:ltpt:ltwr
961794,lpt:ltpt:mtwr
961794,lpt:ect:sps
961794,lpt:ect:lps
961794,lpt:ect:stpt
961794,lpt:ect:ltpt
961794,lpt:ect:swt
961794,lpt:ect:lwt
961794,lpt:ect:ltwr
961794,lpt:ect:mtwr
961794,lpt:lct:sps
961794,lpt:lct:lps
961794,lpt:lct:stpt
961794,lpt:lct:ltpt
961794,lpt:lct:swt
961794,lpt:lct:lwt
961794,lpt:lct:ltwr
961794,lpt:lct:mtwr
961794,lpt:swt:sps
961794,lpt:swt:lps
961794,lpt:swt:stpt
961794,lpt:swt:ltpt
961794,lpt:swt:ect
961794,lpt:swt:lct
961794,lpt:swt:ltwr
961794,lpt:swt:mtwr
961794,lpt:lwt:sps
961794,lpt:lwt:lps
961794,lpt:lwt:stpt
961794,lpt:lwt:ltpt
961794,lpt:lwt:ect
961794,lpt:lwt:lct
961794,lpt:lwt:ltwr
961794,lpt:lwt:mtwr
961794,lpt:ltwr:sps
961794,lpt:ltwr:lps
961794,lpt:ltwr:stpt
961794,lpt:ltwr:ltpt
961794,lpt:ltwr:ect
961794,lpt:ltwr:lct
961794,lpt:ltwr:swt
961794,lpt:ltwr:lwt
961794,lpt:mtwr:sps
961794,lpt:mtwr:lps
961794,lpt:mtwr:stpt
961794,lpt:mtwr:ltpt
961794,lpt:mtwr:ect
961794,lpt:mtwr:lct
961794,lpt:mtwr:swt
961794,lpt:mtwr:lwt
961794,sps:spt:stpt
961794,sps:spt:ltpt
961794,sps:spt:ect
961794,sps:spt:lct
961794,sps:spt:swt
961794,sps:spt:lwt
961794,sps:spt:ltwr
961794,sps:spt:mtwr
961794,sps:lpt:stpt
961794,sps:lpt:ltpt
961794,sps:lpt:ect
961794,sps:lpt:lct
961794,sps:lpt:swt
961794,sps:lpt:lwt
961794,sps:lpt:ltwr
961794,sps:lpt:mtwr
961794,sps:stpt:spt
961794,sps:stpt:lpt
961794,sps:stpt:ect
961794,sps:stpt:lct
961794,sps:stpt:swt
961794,sps:stpt:lwt
961794,sps:stpt:ltwr
961794,sps:stpt:mtwr
961794,sps:ltpt:spt
961794,sps:ltpt:lpt
961794,sps:ltpt:ect
961794,sps:ltpt:lct
961794,sps:ltpt:swt
961794,sps:ltpt:lwt
961794,sps:ltpt:ltwr
961794,sps:ltpt:mtwr
961794,sps:ect:spt
961794,sps:ect:lpt
961794,sps:ect:stpt
961794,sps:ect:ltpt
961794,sps:ect:swt
961794,sps:ect:lwt
961794,sps:ect:ltwr
961794,sps:ect:mtwr
961794,sps:lct:spt
961794,sps:lct:lpt
961794,sps:lct:stpt
961794,sps:lct:ltpt
961794,sps:lct:swt
961794,sps:lct:lwt
961794,sps:lct:ltwr
961794,sps:lct:mtwr
961794,sps:swt:spt
961794,sps:swt:lpt
961794,sps:swt:stpt
961794,sps:swt:ltpt
961794,sps:swt:ect
961794,sps:swt:lct
961794,sps:swt:ltwr
961794,sps:swt:mtwr
961794,sps:lwt:spt
961794,sps:lwt:lpt
961794,sps:lwt:stpt
961794,sps:lwt:ltpt
961794,sps:lwt:ect
961794,sps:lwt:lct
961794,sps:lwt:ltwr
961794,sps:lwt:mtwr
961794,sps:ltwr:spt
961794,sps:ltwr:lpt
961794,sps:ltwr:stpt
961794,sps:ltwr:ltpt
961794,sps:ltwr:ect
961794,sps:ltwr:lct
961794,sps:ltwr:swt
961794,sps:ltwr:lwt
961794,sps:mtwr:spt
961794,sps:mtwr:lpt
961794,sps:mtwr:stpt
961794,sps:mtwr:ltpt
961794,sps:mtwr:ect
961794,sps:mtwr:lct
961794,sps:mtwr:swt
961794,sps:mtwr:lwt
961794,lps:spt:stpt
961794,lps:spt:ltpt
961794,lps:spt:ect
961794,lps:spt:lct
961794,lps:spt:swt
961794,lps:spt:lwt
961794,lps:spt:ltwr
961794,lps:spt:mtwr
961794,lps:lpt:stpt
961794,lps:lpt:ltpt
961794,lps:lpt:ect
961794,lps:lpt:lct
961794,lps:lpt:swt
961794,lps:lpt:lwt
961794,lps:lpt:ltwr
961794,lps:lpt:mtwr
961794,lps:stpt:spt
961794,lps:stpt:lpt
961794,lps:stpt:ect
961794,lps:stpt:lct
961794,lps:stpt:swt
961794,lps:stpt:lwt
961794,lps:stpt:ltwr
961794,lps:stpt:mtwr
961794,lps:ltpt:spt
961794,lps:ltpt:lpt
961794,lps:ltpt:ect
961794,lps:ltpt:lct
961794,lps:ltpt:swt
961794,lps:ltpt:lwt
961794,lps:ltpt:ltwr
961794,lps:ltpt:mtwr
961794,lps:ect:spt
961794,lps:ect:lpt
961794,lps:ect:stpt
961794,lps:ect:ltpt
961794,lps:ect:swt
961794,lps:ect:lwt
961794,lps:ect:ltwr
961794,lps:ect:mtwr
961794,lps:lct:spt
961794,lps:lct:lpt
961794,lps:lct:stpt
961794,lps:lct:ltpt
961794,lps:lct:swt
961794,lps:lct:lwt
961794,lps:lct:ltwr
961794,lps:lct:mtwr
961794,lps:swt:spt
961794,lps:swt:lpt
961794,lps:swt:stpt
961794,lps:swt:ltpt
961794,lps:swt:ect
961794,lps:swt:lct
961794,lps:swt:ltwr
961794,lps:swt:mtwr
961794,lps:lwt:spt
961794,lps:lwt:lpt
961794,lps:lwt:stpt
961794,lps:lwt:ltpt
961794,lps:lwt:ect
961794,lps:lwt:lct
961794,lps:lwt:ltwr
961794,lps:lwt:mtwr
961794,lps:ltwr:spt
961794,lps:ltwr:lpt
961794,lps:ltwr:stpt
961794,lps:ltwr:ltpt
961794,lps:ltwr:ect
961794,lps:ltwr:lct
961794,lps:ltwr:swt
961794,lps:ltwr:lwt
961794,lps:mtwr:spt
961794,lps:mtwr:lpt
961794,lps:mtwr:stpt
961794,lps:mtwr:ltpt
961794,lps:mtwr:ect
961794,lps:mtwr:lct
961794,lps:mtwr:swt
961794,lps:mtwr:lwt
961794,stpt:spt:sps
961794,stpt:spt:lps
961794,stpt:spt:ect
961794,stpt:spt:lct
961794,stpt:spt:swt
961794,stpt:spt:lwt
961794,stpt:spt:ltwr
961794,stpt:spt:mtwr
961794,stpt:lpt:sps
961794,stpt:lpt:lps
961794,stpt:lpt:ect
961794,stpt:lpt:lct
961794,stpt:lpt:swt
961794,stpt:lpt:lwt
961794,stpt:lpt:ltwr
961794,stpt:lpt:mtwr
961794,stpt:sps:spt
961794,stpt:sps:lpt
961794,stpt:sps:ect
961794,stpt:sps:lct
961794,stpt:sps:swt
961794,stpt:sps:lwt
961794,stpt:sps:ltwr
961794,stpt:sps:mtwr
961794,stpt:lps:spt
961794,stpt:lps:lpt
961794,stpt:lps:ect
961794,stpt:lps:lct
961794,stpt:lps:swt
961794,stpt:lps:lwt
961794,stpt:lps:ltwr
961794,stpt:lps:mtwr
961794,stpt:ect:spt
961794,stpt:ect:lpt
961794,stpt:ect:sps
961794,stpt:ect:lps
961794,stpt:ect:swt
961794,stpt:ect:lwt
961794,stpt:ect:ltwr
961794,stpt:ect:mtwr
961794,stpt:lct:spt
961794,stpt:lct:lpt
961794,stpt:lct:sps
961794,stpt:lct:lps
961794,stpt:lct:swt
961794,stpt:lct:lwt
961794,stpt:lct:ltwr
961794,stpt:lct:mtwr
961794,stpt:swt:spt
961794,stpt:swt:lpt
961794,stpt:swt:sps
961794,stpt:swt:lps
961794,stpt:swt:ect
961794,stpt:swt:lct
961794,stpt:swt:ltwr
961794,stpt:swt:mtwr
961794,stpt:lwt:spt
961794,stpt:lwt:lpt
961794,stpt:lwt:sps
961794,stpt:lwt:lps
961794,stpt:lwt:ect
961794,stpt:lwt:lct
961794,stpt:lwt:ltwr
961794,stpt:lwt:mtwr
961794,stpt:ltwr:spt
961794,stpt:ltwr:lpt
961794,stpt:ltwr:sps
961794,stpt:ltwr:lps
961794,stpt:ltwr:ect
961794,stpt:ltwr:lct
961794,stpt:ltwr:swt
961794,stpt:ltwr:lwt
961794,stpt:mtwr:spt
961794,stpt:mtwr:lpt
961794,stpt:mtwr:sps
961794,stpt:mtwr:lps
961794,stpt:mtwr:ect
961794,stpt:mtwr:lct
961794,stpt:mtwr:swt
961794,stpt:mtwr:lwt
961794,ltpt:spt:sps
961794,ltpt:spt:lps
961794,ltpt:spt:ect
961794,ltpt:spt:lct
961794,ltpt:spt:swt
961794,ltpt:spt:lwt
961794,ltpt:spt:ltwr
961794,ltpt:spt:mtwr
961794,ltpt:lpt:sps
961794,ltpt:lpt:lps
961794,ltpt:lpt:ect
961794,ltpt:lpt:lct
961794,ltpt:lpt:swt
961794,ltpt:lpt:lwt
961794,ltpt:lpt:ltwr
961794,ltpt:lpt:mtwr
961794,ltpt:sps:spt
961794,ltpt:sps:lpt
961794,ltpt:sps:ect
961794,ltpt:sps:lct
961794,ltpt:sps:swt
961794,ltpt:sps:lwt
961794,ltpt:sps:ltwr
961794,ltpt:sps:mtwr
961794,ltpt:lps:spt
961794,ltpt:lps:lpt
961794,ltpt:lps:ect
961794,ltpt:lps:lct
961794,ltpt:lps:swt
961794,ltpt:lps:lwt
961794,ltpt:lps:ltwr
961794,ltpt:lps:mtwr
961794,ltpt:ect:spt
961794,ltpt:ect:lpt
961794,ltpt:ect:sps
961794,ltpt:ect:lps
961794,ltpt:ect:swt
961794,ltpt:ect:lwt
961794,ltpt:ect:ltwr
961794,ltpt:ect:mtwr
961794,ltpt:lct:spt
961794,ltpt:lct:lpt
961794,ltpt:lct:sps
961794,ltpt:lct:lps
961794,ltpt:lct:swt
961794,ltpt:lct:lwt
961794,ltpt:lct:ltwr
961794,ltpt:lct:mtwr
961794,ltpt:swt:spt
961794,ltpt:swt:lpt
961794,ltpt:swt:sps
961794,ltpt:swt:lps
961794,ltpt:swt:ect
961794,ltpt:swt:lct
961794,ltpt:swt:ltwr
961794,ltpt:swt:mtwr
961794,ltpt:lwt:spt
961794,ltpt:lwt:lpt
961794,ltpt:lwt:sps
961794,ltpt:lwt:lps
961794,ltpt:lwt:ect
961794,ltpt:lwt:lct
961794,ltpt:lwt:ltwr
961794,ltpt:lwt:mtwr
961794,ltpt:ltwr:spt
961794,ltpt:ltwr:lpt
961794,ltpt:ltwr:sps
961794,ltpt:ltwr:lps
961794,ltpt:ltwr:ect
961794,ltpt:ltwr:lct
961794,ltpt:ltwr:swt
961794,ltpt:ltwr:lwt
961794,ltpt:mtwr:spt
961794,ltpt:mtwr:lpt
961794,ltpt:mtwr:sps
961794,ltpt:mtwr:lps
961794,ltpt:mtwr:ect
961794,ltpt:mtwr:lct
961794,ltpt:mtwr:swt
961794,ltpt:mtwr:lwt
961794,ect:spt:sps
961794,ect:spt:lps
961794,ect:spt:stpt
961794,ect:spt:ltpt
961794,ect:spt:swt
961794,ect:spt:lwt
961794,ect:spt:ltwr
961794,ect:spt:mtwr
961794,ect:lpt:sps
961794,ect:lpt:lps
961794,ect:lpt:stpt
961794,ect:lpt:ltpt
961794,ect:lpt:swt
961794,ect:lpt:lwt
961794,ect:lpt:ltwr
961794,ect:lpt:mtwr
961794,ect:sps:spt
961794,ect:sps:lpt
961794,ect:sps:stpt
961794,ect:sps:ltpt
961794,ect:sps:swt
961794,ect:sps:lwt
961794,ect:sps:ltwr
961794,ect:sps:mtwr
961794,ect:lps:spt
961794,ect:lps:lpt
961794,ect:lps:stpt
961794,ect:lps:ltpt
961794,ect:lps:swt
961794,ect:lps:lwt
961794,ect:lps:ltwr
961794,ect:lps:mtwr
961794,ect:stpt:spt
961794,ect:stpt:lpt
961794,ect:stpt:sps
961794,ect:stpt:lps
961794,ect:stpt:swt
961794,ect:stpt:lwt
961794,ect:stpt:ltwr
961794,ect:stpt:mtwr
961794,ect:ltpt:spt
961794,ect:ltpt:lpt
961794,ect:ltpt:sps
961794,ect:ltpt:lps
961794,ect:ltpt:swt
961794,ect:ltpt:lwt
961794,ect:ltpt:ltwr
961794,ect:ltpt:mtwr
961794,ect:swt:spt
961794,ect:swt:lpt
961794,ect:swt:sps
961794,ect:swt:lps
961794,ect:swt:stpt
961794,ect:swt:ltpt
961794,ect:swt:ltwr
961794,ect:swt:mtwr
961794,ect:lwt:spt
961794,ect:lwt:lpt
961794,ect:lwt:sps
961794,ect:lwt:lps
961794,ect:lwt:stpt
961794,ect:lwt:ltpt
961794,ect:lwt:ltwr
961794,ect:lwt:mtwr
961794,ect:ltwr:spt
961794,ect:ltwr:lpt
961794,ect:ltwr:sps
961794,ect:ltwr:lps
961794,ect:ltwr:stpt
961794,ect:ltwr:ltpt
961794,ect:ltwr:swt
961794,ect:ltwr:lwt
961794,ect:mtwr:spt
961794,ect:mtwr:lpt
961794,ect:mtwr:sps
961794,ect:mtwr:lps
961794,ect:mtwr:stpt
961794,ect:mtwr:ltpt
961794,ect:mtwr:swt
961794,ect:mtwr:lwt
961794,lct:spt:sps
961794,lct:spt:lps
961794,lct:spt:stpt
961794,lct:spt:ltpt
961794,lct:spt:swt
961794,lct:spt:lwt
961794,lct:spt:ltwr
961794,lct:spt:mtwr
961794,lct:lpt:sps
961794,lct:lpt:lps
961794,lct:lpt:stpt
961794,lct:lpt:ltpt
961794,lct:lpt:swt
961794,lct:lpt:lwt
961794,lct:lpt:ltwr
961794,lct:lpt:mtwr
961794,lct:sps:spt
961794,lct:sps:lpt
961794,lct:sps:stpt
961794,lct:sps:ltpt
961794,lct:sps:swt
961794,lct:sps:lwt
961794,lct:sps:ltwr
961794,lct:sps:mtwr
961794,lct:lps:spt
961794,lct:lps:lpt
961794,lct:lps:stpt
961794,lct:lps:ltpt
961794,lct:lps:swt
961794,lct:lps:lwt
961794,lct:lps:ltwr
961794,lct:lps:mtwr
961794,lct:stpt:spt
961794,lct:stpt:lpt
961794,lct:stpt:sps
961794,lct:stpt:lps
961794,lct:stpt:swt
961794,lct:stpt:lwt
961794,lct:stpt:ltwr
961794,lct:stpt:mtwr
961794,lct:ltpt:spt
961794,lct:ltpt:lpt
961794,lct:ltpt:sps
961794,lct:ltpt:lps
961794,lct:ltpt:swt
961794,lct:ltpt:lwt
961794,lct:ltpt:ltwr
961794,lct:ltpt:mtwr
961794,lct:swt:spt
961794,lct:swt:lpt
961794,lct:swt:sps
961794,lct:swt:lps
961794,lct:swt:stpt
961794,lct:swt:ltpt
961794,lct:swt:ltwr
961794,lct:swt:mtwr
961794,lct:lwt:spt
961794,lct:lwt:lpt
961794,lct:lwt:sps
961794,lct:lwt:lps
961794,lct:lwt:stpt
961794,lct:lwt:ltpt
961794,lct:lwt:ltwr
961794,lct:lwt:mtwr
961794,lct:ltwr:spt
961794,lct:ltwr:lpt
961794,lct:ltwr:sps
961794,lct:ltwr:lps
961794,lct:ltwr:stpt
961794,lct:ltwr:ltpt
961794,lct:ltwr:swt
961794,lct:ltwr:lwt
961794,lct:mtwr:spt
961794,lct:mtwr:lpt
961794,lct:mtwr:sps
961794,lct:mtwr:lps
961794,lct:mtwr:stpt
961794,lct:mtwr:ltpt
961794,lct:mtwr:swt
961794,lct:mtwr:lwt
961794,swt:spt:sps
961794,swt:spt:lps
961794,swt:spt:stpt
961794,swt:spt:ltpt
961794,swt:spt:ect
961794,swt:spt:lct
961794,swt:spt:ltwr
961794,swt:spt:mtwr
961794,swt:lpt:sps
961794,swt:lpt:lps
961794,swt:lpt:stpt
961794,swt:lpt:ltpt
961794,swt:lpt:ect
961794,swt:lpt:lct
961794,swt:lpt:ltwr
961794,swt:lpt:mtwr
961794,swt:sps:spt
961794,swt:sps:lpt
961794,swt:sps:stpt
961794,swt:sps:ltpt
961794,swt:sps:ect
961794,swt:sps:lct
961794,swt:sps:ltwr
961794,swt:sps:mtwr
961794,swt:lps:spt
961794,swt:lps:lpt
961794,swt:lps:stpt
961794,swt:lps:ltpt
961794,swt:lps:ect
961794,swt:lps:lct
961794,swt:lps:ltwr
961794,swt:lps:mtwr
961794,swt:stpt:spt
961794,swt:stpt:lpt
961794,swt:stpt:sps
961794,swt:stpt:lps
961794,swt:stpt:ect
961794,swt:stpt:lct
961794,swt:stpt:ltwr
961794,swt:stpt:mtwr
961794,swt:ltpt:spt
961794,swt:ltpt:lpt
961794,swt:ltpt:sps
961794,swt:ltpt:lps
961794,swt:ltpt:ect
961794,swt:ltpt:lct
961794,swt:ltpt:ltwr
961794,swt:ltpt:mtwr
961794,swt:ect:spt
961794,swt:ect:lpt
961794,swt:ect:sps
961794,swt:ect:lps
961794,swt:ect:stpt
961794,swt:ect:ltpt
961794,swt:ect:ltwr
961794,swt:ect:mtwr
961794,swt:lct:spt
961794,swt:lct:lpt
961794,swt:lct:sps
961794,swt:lct:lps
961794,swt:lct:stpt
961794,swt:lct:ltpt
961794,swt:lct:ltwr
961794,swt:lct:mtwr
961794,swt:ltwr:spt
961794,swt:ltwr:lpt
961794,swt:ltwr:sps
961794,swt:ltwr:lps
961794,swt:ltwr:stpt
961794,swt:ltwr:ltpt
961794,swt:ltwr:ect
961794,swt:ltwr:lct
961794,swt:mtwr:spt
961794,swt:mtwr:lpt
961794,swt:mtwr:sps
961794,swt:mtwr:lps
961794,swt:mtwr:stpt
961794,swt:mtwr:ltpt
961794,swt:mtwr:ect
961794,swt:mtwr:lct
961794,lwt:spt:sps
961794,lwt:spt:lps
961794,lwt:spt:stpt
961794,lwt:spt:ltpt
961794,lwt:spt:ect
961794,lwt:spt:lct
961794,lwt:spt:ltwr
961794,lwt:spt:mtwr
961794,lwt:lpt:sps
961794,lwt:lpt:lps
961794,lwt:lpt:stpt
961794,lwt:lpt:ltpt
961794,lwt:lpt:ect
961794,lwt:lpt:lct
961794,lwt:lpt:ltwr
961794,lwt:lpt:mtwr
961794,lwt:sps:spt
961794,lwt:sps:lpt
961794,lwt:sps:stpt
961794,lwt:sps:ltpt
961794,lwt:sps:ect
961794,lwt:sps:lct
961794,lwt:sps:ltwr
961794,lwt:sps:mtwr
961794,lwt:lps:spt
961794,lwt:lps:lpt
961794,lwt:lps:stpt
961794,lwt:lps:ltpt
961794,lwt:lps:ect
961794,lwt:lps:lct
961794,lwt:lps:ltwr
961794,lwt:lps:mtwr
961794,lwt:stpt:spt
961794,lwt:stpt:lpt
961794,lwt:stpt:sps
961794,lwt:stpt:lps
961794,lwt:stpt:ect
961794,lwt:stpt:lct
961794,lwt:stpt:ltwr
961794,lwt:stpt:mtwr
961794,lwt:ltpt:spt
961794,lwt:ltpt:lpt
961794,lwt:ltpt:sps
961794,lwt:ltpt:lps
961794,lwt:ltpt:ect
961794,lwt:ltpt:lct
961794,lwt:ltpt:ltwr
961794,lwt:ltpt:mtwr
961794,lwt:ect:spt
961794,lwt:ect:lpt
961794,lwt:ect:sps
961794,lwt:ect:lps
961794,lwt:ect:stpt
961794,lwt:ect:ltpt
961794,lwt:ect:ltwr
961794,lwt:ect:mtwr
961794,lwt:lct:spt
961794,lwt:lct:lpt
961794,lwt:lct:sps
961794,lwt:lct:lps
961794,lwt:lct:stpt
961794,lwt:lct:ltpt
961794,lwt:lct:ltwr
961794,lwt:lct:mtwr
961794,lwt:ltwr:spt
961794,lwt:ltwr:lpt
961794,lwt:ltwr:sps
961794,lwt:ltwr:lps
961794,lwt:ltwr:stpt
961794,lwt:ltwr:ltpt
961794,lwt:ltwr:ect
961794,lwt:ltwr:lct
961794,lwt:mtwr:spt
961794,lwt:mtwr:lpt
961794,lwt:mtwr:sps
961794,lwt:mtwr:lps
961794,lwt:mtwr:stpt
961794,lwt:mtwr:ltpt
961794,lwt:mtwr:ect
961794,lwt:mtwr:lct
961794,ltwr:spt:sps
961794,ltwr:spt:lps
961794,ltwr:spt:stpt
961794,ltwr:spt:ltpt
961794,ltwr:spt:ect
961794,ltwr:spt:lct
961794,ltwr:spt:swt
961794,ltwr:spt:lwt
961794,ltwr:lpt:sps
961794,ltwr:lpt:lps
961794,ltwr:lpt:stpt
961794,ltwr:lpt:ltpt
961794,ltwr:lpt:ect
961794,ltwr:lpt:lct
961794,ltwr:lpt:swt
961794,ltwr:lpt:lwt
961794,ltwr:sps:spt
961794,ltwr:sps:lpt
961794,ltwr:sps:stpt
961794,ltwr:sps:ltpt
961794,ltwr:sps:ect
961794,ltwr:sps:lct
961794,ltwr:sps:swt
961794,ltwr:sps:lwt
961794,ltwr:lps:spt
961794,ltwr:lps:lpt
961794,ltwr:lps:stpt
961794,ltwr:lps:ltpt
961794,ltwr:lps:ect
961794,ltwr:lps:lct
961794,ltwr:lps:swt
961794,ltwr:lps:lwt
961794,ltwr:stpt:spt
961794,ltwr:stpt:lpt
961794,ltwr:stpt:sps
961794,ltwr:stpt:lps
961794,ltwr:stpt:ect
961794,ltwr:stpt:lct
961794,ltwr:stpt:swt
961794,ltwr:stpt:lwt
961794,ltwr:ltpt:spt
961794,ltwr:ltpt:lpt
961794,ltwr:ltpt:sps
961794,ltwr:ltpt:lps
961794,ltwr:ltpt:ect
961794,ltwr:ltpt:lct
961794,ltwr:ltpt:swt
961794,ltwr:ltpt:lwt
961794,ltwr:ect:spt
961794,ltwr:ect:lpt
961794,ltwr:ect:sps
961794,ltwr:ect:lps
961794,ltwr:ect:stpt
961794,ltwr:ect:ltpt
961794,ltwr:ect:swt
961794,ltwr:ect:lwt
961794,ltwr:lct:spt
961794,ltwr:lct:lpt
961794,ltwr:lct:sps
961794,ltwr:lct:lps
961794,ltwr:lct:stpt
961794,ltwr:lct:ltpt
961794,ltwr:lct:swt
961794,ltwr:lct:lwt
961794,ltwr:swt:spt
961794,ltwr:swt:lpt
961794,ltwr:swt:sps
961794,ltwr:swt:lps
961794,ltwr:swt:stpt
961794,ltwr:swt:ltpt
961794,ltwr:swt:ect
961794,ltwr:swt:lct
961794,ltwr:lwt:spt
961794,ltwr:lwt:lpt
961794,ltwr:lwt:sps
961794,ltwr:lwt:lps
961794,ltwr:lwt:stpt
961794,ltwr:lwt:ltpt
961794,ltwr:lwt:ect
961794,ltwr:lwt:lct
961794,mtwr:spt:sps
961794,mtwr:spt:lps
961794,mtwr:spt:stpt
961794,mtwr:spt:ltpt
961794,mtwr:spt:ect
961794,mtwr:spt:lct
961794,mtwr:spt:swt
961794,mtwr:spt:lwt
961794,mtwr:lpt:sps
961794,mtwr:lpt:lps
961794,mtwr:lpt:stpt
961794,mtwr:lpt:ltpt
961794,mtwr:lpt:ect
961794,mtwr:lpt:lct
961794,mtwr:lpt:swt
961794,mtwr:lpt:lwt
961794,mtwr:sps:spt
961794,mtwr:sps:lpt
961794,mtwr:sps:stpt
961794,mtwr:sps:ltpt
961794,mtwr:sps:ect
961794,mtwr:sps:lct
961794,mtwr:sps:swt
961794,mtwr:sps:lwt
961794,mtwr:lps:spt
961794,mtwr:lps:lpt
961794,mtwr:lps:stpt
961794,mtwr:lps:ltpt
961794,mtwr:lps:ect
961794,mtwr:lps:lct
961794,mtwr:lps:swt
961794,mtwr:lps:lwt
961794,mtwr:stpt:spt
961794,mtwr:stpt:lpt
961794,mtwr:stpt:sps
961794,mtwr:stpt:lps
961794,mtwr:stpt:ect
961794,mtwr:stpt:lct
961794,mtwr:stpt:swt
961794,mtwr:stpt:lwt
961794,mtwr:ltpt:spt
961794,mtwr:ltpt:lpt
961794,mtwr:ltpt:sps
961794,mtwr:ltpt:lps
961794,mtwr:ltpt:ect
961794,mtwr:ltpt:lct
961794,mtwr:ltpt:swt
961794,mtwr:ltpt:lwt
961794,mtwr:ect:spt
961794,mtwr:ect:lpt
961794,mtwr:ect:sps
961794,mtwr:ect:lps
961794,mtwr:ect:stpt
961794,mtwr:ect:ltpt
961794,mtwr:ect:swt
961794,mtwr:ect:lwt
961794,mtwr:lct:spt
961794,mtwr:lct:lpt
961794,mtwr:lct:sps
961794,mtwr:lct:lps
961794,mtwr:lct:stpt
961794,mtwr:lct:ltpt
961794,mtwr:lct:swt
961794,mtwr:lct:lwt
961794,mtwr:swt:spt
961794,mtwr:swt:lpt
961794,mtwr:swt:sps
961794,mtwr:swt:lps
961794,mtwr:swt:stpt
961794,mtwr:swt:ltpt
961794,mtwr:swt:ect
961794,mtwr:swt:lct
961794,mtwr:lwt:spt
961794,mtwr:lwt:lpt
961794,mtwr:lwt:sps
961794,mtwr:lwt:lps
961794,mtwr:lwt:stpt
961794,mtwr:lwt:ltpt
961794,mtwr:lwt:ect
961794,mtwr:lwt:lct
270655,spt:sps:stpt
270655,spt:sps:ltpt
270655,spt:sps:ect
270655,spt:sps:lct
270655,spt:sps:swt
270655,spt:sps:lwt
270655,spt:sps:ltwr
270655,spt:sps:mtwr
270655,spt:lps:stpt
270655,spt:lps:ltpt
270655,spt:lps:ect
270655,spt:lps:lct
270655,spt:lps:swt
270655,spt:lps:lwt
270655,spt:lps:ltwr
270655,spt:lps:mtwr
270655,spt:stpt:sps
270655,spt:stpt:lps
270655,spt:stpt:ect
270655,spt:stpt:lct
270655,spt:stpt:swt
270655,spt:stpt:lwt
270655,spt:stpt:ltwr
270655,spt:stpt:mtwr
270655,spt:ltpt:sps
270655,spt:ltpt:lps
270655,spt:ltpt:ect
270655,spt:ltpt:lct
270655,spt:ltpt:swt
270655,spt:ltpt:lwt
270655,spt:ltpt:ltwr
270655,spt:ltpt:mtwr
270655,spt:ect:sps
270655,spt:ect:lps
270655,spt:ect:stpt
270655,spt:ect:ltpt
270655,spt:ect:swt
270655,spt:ect:lwt
270655,spt:ect:ltwr
270655,spt:ect:mtwr
270655,spt:lct:sps
270655,spt:lct:lps
270655,spt:lct:stpt
270655,spt:lct:ltpt
270655,spt:lct:swt
270655,spt:lct:lwt
270655,spt:lct:ltwr
270655,spt:lct:mtwr
270655,spt:swt:sps
270655,spt:swt:lps
270655,spt:swt:stpt
270655,spt:swt:ltpt
270655,spt:swt:ect
270655,spt:swt:lct
270655,spt:swt:ltwr
270655,spt:swt:mtwr
270655,spt:lwt:sps
270655,spt:lwt:lps
270655,spt:lwt:stpt
270655,spt:lwt:ltpt
270655,spt:lwt:ect
270655,spt:lwt:lct
270655,spt:lwt:ltwr
270655,spt:lwt:mtwr
270655,spt:ltwr:sps
270655,spt:ltwr:lps
270655,spt:ltwr:stpt
270655,spt:ltwr:ltpt
270655,spt:ltwr:ect
270655,spt:ltwr:lct
270655,spt:ltwr:swt
270655,spt:ltwr:lwt
270655,spt:mtwr:sps
270655,spt:mtwr:lps
270655,spt:mtwr:stpt
270655,spt:mtwr:ltpt
270655,spt:mtwr:ect
270655,spt:mtwr:lct
270655,spt:mtwr:swt
270655,spt:mtwr:lwt
270655,lpt:sps:stpt
270655,lpt:sps:ltpt
270655,lpt:sps:ect
270655,lpt:sps:lct
270655,lpt:sps:swt
270655,lpt:sps:lwt
270655,lpt:sps:ltwr
270655,lpt:sps:mtwr
270655,lpt:lps:stpt
270655,lpt:lps:ltpt
270655,lpt:lps:ect
270655,lpt:lps:lct
270655,lpt:lps:swt
270655,lpt:lps:lwt
270655,lpt:lps:ltwr
270655,lpt:lps:mtwr
270655,lpt:stpt:sps
270655,lpt:stpt:lps
270655,lpt:stpt:ect
270655,lpt:stpt:lct
270655,lpt:stpt:swt
270655,lpt:stpt:lwt
270655,lpt:stpt:ltwr
270655,lpt:stpt:mtwr
270655,lpt:ltpt:sps
270655,lpt:ltpt:lps
270655,lpt:ltpt:ect
270655,lpt:ltpt:lct
270655,lpt:ltpt:swt
270655,lpt:ltpt:lwt
270655,lpt:ltpt:ltwr
270655,lpt:ltpt:mtwr
270655,lpt:ect:sps
270655,lpt:ect:lps
270655,lpt:ect:stpt
270655,lpt:ect:ltpt
270655,lpt:ect:swt
270655,lpt:ect:lwt
270655,lpt:ect:ltwr
